webinarID,participantID
131,9999
131,6436
131,1545
131,7255
131,665
131,7363
131,3018
131,1947
131,914
131,3235
132,9978
132,5721
132,7969
132,8027
132,8590
132,3963
132,3646
132,5520
132,4000
132,7195
132,4728
132,3571
132,7218
132,8315
132,6687
132,3629
132,9892
132,2786
132,7462
132,3021
132,3973
132,1907
132,5752
132,7087
132,9768
132,5978
132,5293
132,5465
132,3769
132,1992
132,7281
132,7432
132,9587
133,3438
133,4034
133,636
133,1249
133,8015
133,6710
133,3531
133,5080
133,3379
133,6510
133,9761
133,4346
133,5279
133,8370
133,2824
133,245
133,4198
133,9801
133,3694
133,4475
133,8102
133,318
133,3469
133,6325
133,3490
133,7098
133,8696
133,41
133,3839
133,4304
133,7407
133,8833
133,8987
133,9610
133,3007
133,449
133,459
133,6868
133,8060
133,6914
133,9084
133,1313
133,9172
133,8715
133,4259
133,6356
133,8963
133,9513
133,8299
133,9962
133,3984
133,7823
133,3282
134,4236
134,1490
134,993
134,655
134,8682
134,3779
134,5187
134,5690
134,9774
134,4538
134,2719
134,6733
134,1778
134,5992
134,5472
134,9310
134,3580
134,2289
134,2018
134,5580
134,8063
134,5081
134,4190
134,7979
134,7902
134,7920
134,8313
134,6367
134,964
134,2282
134,4462
134,5939
135,3934
135,8503
135,272
135,9351
135,3304
135,1111
135,26
135,4654
135,4148
135,99
135,1683
135,9145
135,206
135,46
135,7014
135,4433
135,5688
135,4150
135,4466
135,1437
135,8374
135,4124
135,1816
135,7832
135,96
135,906
135,9774
135,9018
135,6780
135,1539
135,1674
135,7142
135,9869
135,3858
135,3141
135,3842
135,6609
135,8364
135,1976
135,9135
135,3040
135,4662
135,1495
135,2643
135,7464
135,3306
135,7643
135,1285
135,4706
135,6680
135,2068
135,7124
135,2369
135,3791
135,9818
135,4648
136,7805
136,667
136,2598
136,5300
136,9332
136,7566
136,3066
136,2591
136,9232
136,4065
136,3785
136,8242
136,1819
136,9641
136,7153
136,7896
136,1229
136,3598
136,3081
136,4518
136,9494
136,2331
136,403
136,78
136,878
136,7116
136,5651
136,9193
136,1304
136,308
136,9208
136,485
136,6924
136,2322
136,2017
136,4617
136,4999
136,1111
136,3211
136,5491
136,1697
136,490
136,4827
136,9681
136,5861
136,7317
136,2873
136,7626
137,388
137,4645
137,5606
137,2069
137,390
137,3559
137,1938
137,12
137,8871
137,7859
137,3656
137,6476
137,809
137,3496
137,3752
137,7915
137,8806
137,951
137,2755
137,747
137,6812
137,4781
137,6784
137,6365
137,1901
137,8370
137,2656
137,946
137,2887
137,7519
137,7109
137,797
137,134
137,1341
137,5696
137,8622
137,2693
137,6827
137,7075
137,2052
137,5756
137,5861
137,174
137,4302
137,766
137,6478
137,450
137,2258
137,6481
138,3342
138,7069
138,8787
138,9640
138,9215
138,7870
138,4089
138,5545
138,1202
138,4241
138,2993
138,4025
138,9657
138,126
138,8422
138,3149
138,8936
138,2598
138,8018
138,1362
138,5686
138,3507
138,6057
138,5772
138,5362
138,1084
138,9228
138,1596
138,4283
138,1938
138,1304
138,7332
138,3002
138,953
138,4928
138,1704
139,6525
139,636
139,6066
139,3035
139,3768
139,8794
139,3120
139,7984
139,1457
139,5728
139,4485
139,2485
139,6796
139,6188
139,5577
139,7255
139,3981
139,1117
139,8472
139,1687
139,8474
139,4302
139,3190
139,9331
139,2438
139,2262
139,8093
139,4906
139,7104
139,470
139,6695
139,695
139,9633
139,290
139,7925
139,17
140,6450
140,4402
140,2115
140,4017
140,4223
140,602
140,2135
140,1591
140,9983
140,6176
140,2024
140,2972
140,1380
140,7223
140,6240
140,1866
140,9101
140,1578
140,4426
140,3473
140,6242
140,7462
140,9089
140,315
140,337
140,5415
140,4652
140,2033
140,8712
140,1073
140,8647
140,1826
140,8480
140,4862
140,412
140,5014
140,6386
140,1094
140,2498
140,8020
140,5545
140,309
140,4475
140,741
140,2186
140,6915
140,5215
140,5338
140,6333
140,5383
140,502
140,8601
140,8648
140,174
141,197
141,7533
141,7250
141,3385
141,9180
141,3777
141,3497
141,5431
141,6316
141,7759
141,8998
141,1539
141,3280
141,3879
141,2830
141,6758
141,4312
141,4764
141,2878
141,1979
141,7695
141,648
141,3438
141,3015
141,5818
141,8150
141,3389
141,9601
141,2092
141,4384
141,2465
142,1851
142,1329
142,4321
142,1928
142,6141
142,2438
142,3487
142,1113
142,3708
142,7898
142,6512
142,8452
142,843
142,2376
142,7375
142,9677
142,406
142,8029
142,9216
142,9594
142,4601
142,5744
142,6155
142,3294
142,7308
142,9833
142,6302
142,7056
142,1044
142,9830
142,7413
142,9583
142,272
142,8857
142,4180
142,5290
142,9700
142,1247
142,403
142,8517
142,502
143,1465
143,8049
143,3858
143,912
143,7707
143,6557
143,2774
143,3650
143,2519
143,2387
143,1285
143,4445
143,1097
143,530
143,3541
143,2189
143,8789
143,5633
143,8067
143,8521
143,5974
143,1235
143,5250
143,2221
143,5609
143,1985
143,723
143,5413
143,2802
143,3405
143,9340
143,1168
143,5357
143,9557
143,892
143,3184
143,9112
143,4908
143,3799
143,6809
143,3420
143,7555
143,9653
144,8285
144,9645
144,3067
144,7899
144,2674
144,5878
144,4522
144,6481
144,943
144,8398
144,5203
144,4298
144,6812
144,7522
144,2652
144,1605
144,5480
144,5326
144,3097
144,4559
144,3696
144,9461
144,3623
144,896
144,8945
144,5481
144,884
144,3773
144,21
144,3997
144,9389
144,6697
144,8069
144,3226
144,4705
144,4085
144,8913
144,6200
144,856
144,3570
144,4809
144,4170
144,5044
144,4558
144,8800
145,6643
145,9828
145,9280
145,9341
145,1097
145,9119
145,7424
145,9920
145,9844
145,5855
145,2540
145,4695
145,6006
145,5942
145,4688
145,469
145,889
145,7513
145,4670
145,8562
145,1618
145,2424
145,776
145,9049
145,7799
145,8124
145,826
145,437
145,6837
145,6432
145,3316
145,7582
145,8277
145,4299
145,5421
145,1303
145,7823
145,9172
145,8987
145,6210
145,8652
145,8327
145,6918
145,5283
145,3359
145,2447
146,9024
146,6511
146,6682
146,3237
146,917
146,5754
146,7253
146,7951
146,6140
146,4054
146,5513
146,513
146,8157
146,7799
146,3370
146,2028
146,5721
146,7554
146,9015
146,4286
146,5990
146,615
146,8990
146,1278
146,5604
146,3868
146,7789
146,3946
146,6905
146,404
146,1669
146,5144
146,6295
146,3039
146,4618
146,7076
146,6285
146,525
147,4283
147,3316
147,8444
147,4298
147,349
147,9361
147,6176
147,6605
147,3191
147,8608
147,4319
147,3926
147,6273
147,3220
147,434
147,6796
147,693
147,9958
147,3922
147,6868
147,3420
147,9640
147,8573
147,3931
147,3257
147,7526
147,4939
147,817
147,3021
147,3078
147,564
147,9413
147,4921
147,7642
147,6324
147,5510
147,7299
147,7877
147,8833
147,6557
147,4096
147,2423
147,9223
147,9172
147,8110
147,1268
147,3777
147,7820
147,5031
147,3904
147,3213
147,5858
148,5609
148,728
148,4389
148,7972
148,1521
148,7796
148,5698
148,5915
148,513
148,3640
148,2056
148,9729
148,7017
148,6228
148,2679
148,8867
148,9263
148,1669
148,3083
148,7195
148,9646
148,697
148,4460
148,7934
148,9377
148,7923
148,3952
148,3295
148,2614
148,5057
148,9965
148,1959
148,8018
148,3703
148,2841
148,4771
148,5382
148,4159
148,2802
148,1051
148,5422
148,8547
148,6079
148,7020
148,1123
148,1228
148,5944
148,3996
148,4453
148,162
149,4151
149,4625
149,3496
149,5984
149,5539
149,7840
149,7962
149,7232
149,583
149,7986
149,7531
149,4031
149,809
149,3987
149,3697
149,2014
149,3419
149,1279
149,9899
149,5009
149,8450
149,1839
149,2347
149,388
149,6607
149,702
149,868
149,5698
149,1708
149,7243
149,7166
150,4271
150,9208
150,8631
150,7167
150,9892
150,7022
150,2631
150,2567
150,5991
150,9438
150,1269
150,2911
150,3737
150,3279
150,4834
150,187
150,6150
150,7928
150,6754
150,5321
150,1636
150,500
150,7317
150,61
150,27
150,7137
150,5558
150,9126
150,3431
150,4622
150,9772
150,8370
150,2660
150,5056
150,4251
150,5094
150,8683
150,8746
150,6204
150,3176
150,4365
150,2748
150,5809
150,1991
150,904
150,9099
150,8671
151,2621
151,4809
151,4787
151,915
151,6591
151,4757
151,7099
151,2455
151,8352
151,9443
151,9470
151,3317
151,1932
151,7048
151,3286
151,2385
151,2955
151,8468
151,8683
151,3637
151,728
151,2289
151,6360
151,3685
151,1049
151,2179
151,4446
151,5777
151,8243
151,7104
151,4005
151,8095
151,9843
151,1676
152,6763
152,682
152,8125
152,5262
152,4029
152,7486
152,523
152,1285
152,7513
152,4583
152,1876
152,731
152,1779
152,8260
152,3519
152,8981
152,5286
152,9961
152,6191
152,9355
152,6216
152,8937
152,5056
152,8100
152,453
152,5263
152,6731
152,6996
152,224
152,2591
152,3708
152,3129
152,9538
152,215
152,6820
153,1138
153,8579
153,4655
153,1566
153,6420
153,6253
153,1163
153,489
153,1806
153,9494
153,1402
153,2828
153,9064
153,6367
153,8609
153,8676
153,41
153,6813
153,6854
153,2449
153,2415
153,878
153,9534
153,9157
153,9008
153,7882
153,6329
153,4319
153,6565
153,9003
153,5751
153,7891
153,8018
153,1440
153,1996
153,9232
153,5284
153,8612
153,3465
153,9630
153,3014
153,3845
153,8858
153,3472
153,1866
153,8235
153,4827
153,3183
153,385
153,2165
153,1214
153,2926
153,3909
153,5073
153,4706
153,1985
153,4181
154,606
154,3107
154,2977
154,4501
154,9286
154,1163
154,5801
154,8455
154,2826
154,2376
154,1596
154,9436
154,6379
154,1562
154,2828
154,521
154,7351
154,5669
154,5348
154,3072
154,2741
154,339
154,731
154,1524
154,6142
154,1475
154,1843
154,8389
154,9829
154,7447
154,7784
154,8139
154,5466
154,4237
154,6888
154,3881
154,3904
154,1916
154,8912
154,4759
154,3908
154,8545
154,6104
155,8559
155,7427
155,2032
155,996
155,5424
155,4145
155,8787
155,7203
155,4993
155,5104
155,1715
155,2167
155,9108
155,1801
155,7542
155,1679
155,8265
155,9406
155,5199
155,1636
155,1196
155,4986
155,9465
155,9939
155,7957
155,3448
155,3230
155,3547
155,9645
155,6864
155,8769
155,4259
155,2873
155,3173
155,5319
155,1123
155,115
155,2861
155,5653
155,2479
155,8451
155,9388
155,273
155,6273
155,9228
155,4078
155,2119
155,6943
155,8094
155,2872
155,8387
155,1496
155,5421
155,6957
156,9431
156,4866
156,1825
156,7284
156,6488
156,3327
156,6915
156,5306
156,290
156,3786
156,7795
156,9307
156,3545
156,6024
156,3216
156,224
156,7409
156,8653
156,9887
156,8725
156,5381
156,8514
156,5941
156,4787
156,1677
156,5992
156,354
156,8836
156,4850
156,358
156,8598
156,3846
156,7690
156,7385
156,66
156,8482
156,7124
156,9316
156,7167
156,6070
156,4405
156,1308
156,2447
156,9411
156,3640
156,1843
156,6819
156,2385
156,1598
157,232
157,5664
157,2841
157,9282
157,7434
157,8439
157,1354
157,8652
157,201
157,2750
157,7669
157,6399
157,6506
157,4585
157,7512
157,2946
157,2410
157,8813
157,4860
157,6796
157,5240
157,956
157,6281
157,7652
157,599
157,7126
157,597
157,2212
157,5580
157,2608
157,316
157,9289
157,8468
157,2799
157,9317
157,1489
157,3326
157,29
157,7142
157,3805
157,8384
157,282
157,8521
157,2950
158,5582
158,5710
158,79
158,6275
158,1373
158,7672
158,3097
158,1965
158,1036
158,8237
158,3544
158,9063
158,6763
158,7690
158,9116
158,7059
158,2591
158,4839
158,8954
158,7054
158,345
158,2750
158,8546
158,9159
158,9412
158,4654
158,6615
158,4505
158,7657
158,7740
158,8456
158,3773
158,9
158,3895
158,2940
158,1164
158,78
158,1222
158,2862
158,7784
158,5338
158,1875
158,7683
158,3919
158,828
158,9269
158,2353
159,3773
159,9028
159,9285
159,2110
159,9835
159,9276
159,9185
159,1249
159,3085
159,8587
159,8235
159,1644
159,2526
159,9274
159,8401
159,9384
159,770
159,3830
159,5656
159,6615
159,5229
159,5057
159,4373
159,2298
159,4034
159,801
159,4181
159,2017
159,5046
159,5324
159,6878
159,8214
159,3314
159,388
159,2348
159,4431
159,6924
159,590
159,1319
159,8956
159,1850
159,5105
159,5368
159,7165
159,9586
159,707
159,8579
159,7503
159,1540
159,657
159,2693
160,6283
160,839
160,8058
160,3093
160,5283
160,6254
160,17
160,8357
160,8574
160,7403
160,9772
160,1901
160,3448
160,6943
160,2128
160,3357
160,8631
160,477
160,1477
160,1999
160,3602
160,6304
160,4213
160,7795
160,154
160,281
160,65
160,7016
160,7005
160,9145
161,7702
161,2385
161,7269
161,7672
161,6706
161,4794
161,515
161,4579
161,183
161,3835
161,5259
161,9217
161,8090
161,6621
161,4695
161,5339
161,2277
161,2683
161,4153
161,6652
161,990
161,773
161,8301
161,8200
161,1895
161,766
161,7913
161,5914
161,7305
161,9892
161,4701
161,9332
161,2347
161,2568
162,9121
162,3482
162,7467
162,6895
162,1669
162,7165
162,7005
162,6789
162,9876
162,8677
162,5949
162,2627
162,4319
162,9232
162,7759
162,1762
162,206
162,4888
162,3933
162,3139
162,2997
162,6021
162,3581
162,6085
162,9654
162,2874
162,9661
162,4931
162,1681
162,7279
162,274
162,1546
162,3740
162,7448
162,5566
162,6436
162,8502
162,418
162,4503
162,5057
162,8364
162,8948
162,6813
162,1514
162,4204
162,1399
162,9057
162,6733
162,1801
162,9909
162,5865
162,4011
162,181
162,228
162,1400
162,8724
163,3380
163,878
163,4591
163,691
163,4851
163,5782
163,33
163,8569
163,8398
163,5531
163,5099
163,4592
163,5401
163,6146
163,2805
163,7663
163,7669
163,8953
163,6763
163,9219
163,6405
163,5576
163,4999
163,6436
163,4615
163,8521
163,9811
163,406
163,5048
163,5593
163,976
163,4568
164,7195
164,9707
164,1596
164,9147
164,6868
164,9686
164,403
164,1300
164,3667
164,9391
164,3478
164,3258
164,9330
164,4458
164,477
164,1892
164,1433
164,3537
164,7116
164,967
164,349
164,350
164,6360
164,6117
164,8334
164,3426
164,2172
164,3488
164,5653
164,9538
164,460
164,2212
164,2416
164,6278
164,114
164,7934
164,2401
164,8262
164,7957
164,4902
164,295
164,4779
164,1659
164,6076
164,8090
164,8513
164,5680
164,1081
164,9355
164,8392
164,364
164,5552
164,9831
164,761
164,6776
164,3212
164,1000
164,4828
164,8532
165,7122
165,9471
165,6778
165,4251
165,9438
165,2237
165,3148
165,5140
165,5900
165,4384
165,3085
165,2317
165,3486
165,8506
165,3557
165,9847
165,5810
165,5607
165,4691
165,5992
165,4153
165,5726
165,7426
165,729
165,709
165,5508
165,453
165,9239
165,7993
165,760
165,9588
165,6498
165,5283
165,6643
165,8426
166,34
166,9396
166,150
166,3589
166,7781
166,3765
166,4247
166,3405
166,9340
166,9465
166,6803
166,1744
166,6044
166,5564
166,604
166,7102
166,9499
166,8560
166,319
166,6536
166,7773
166,2613
166,8129
166,751
166,9207
166,3883
166,4139
166,3692
166,3088
166,3119
166,1415
166,4017
166,2358
166,1807
166,3465
166,8806
166,3858
166,5643
166,3159
166,4688
166,8959
166,5710
166,9794
166,2129
166,2538
166,6006
166,429
166,5084
166,8125
167,5558
167,8666
167,1044
167,4147
167,7913
167,8913
167,2542
167,857
167,6228
167,6648
167,5182
167,8686
167,1591
167,7519
167,1605
167,5984
167,9057
167,4076
167,3913
167,3358
167,7487
167,1097
167,3018
167,2621
167,6671
167,5199
167,3952
167,661
167,7072
167,4053
167,2034
167,7323
167,2206
167,8482
167,3722
168,8356
168,1422
168,4915
168,9776
168,5699
168,2492
168,3983
168,3153
168,5729
168,629
168,8850
168,3573
168,1440
168,8217
168,3280
168,2515
168,1828
168,3807
168,655
168,1685
168,5231
168,5856
168,7693
168,5405
168,2111
168,2362
168,5040
168,1300
168,4662
168,7218
168,93
168,4759
168,4063
168,4765
169,5944
169,8985
169,2500
169,9696
169,7662
169,4954
169,2343
169,7206
169,3302
169,4371
169,5530
169,615
169,5041
169,2468
169,4016
169,9997
169,7296
169,5624
169,5571
169,8646
169,4149
169,2335
169,2654
169,858
169,9210
169,956
169,6387
169,8608
169,9630
169,9356
169,4767
169,9792
169,5003
169,6243
169,3935
169,9866
170,766
170,4746
170,9318
170,9238
170,4906
170,8394
170,7200
170,1668
170,1365
170,8232
170,20
170,2424
170,682
170,7182
170,8317
170,447
170,4449
170,9619
170,6772
170,7323
170,2276
170,7393
170,213
170,4139
170,650
170,382
170,7434
170,470
170,6481
170,6996
170,5675
170,1605
171,9620
171,953
171,1328
171,3380
171,7054
171,6931
171,2654
171,1437
171,467
171,3464
171,9345
171,9185
171,4722
171,2407
171,8541
171,6365
171,7544
171,769
171,6600
171,8908
171,8520
171,6654
171,968
171,3431
171,2624
171,7753
171,9487
171,4258
171,4515
171,3561
171,8587
171,4923
171,675
171,3279
171,8122
171,3563
171,9238
171,1834
171,2793
171,5609
171,1807
171,6951
171,9267
171,155
171,6999
171,3881
171,1987
171,8315
171,2401
171,9323
171,8778
171,3909
171,3120
171,9658
171,3656
171,5595
171,3682
171,4306
172,2167
172,6628
172,8745
172,2202
172,606
172,2488
172,7552
172,1050
172,8541
172,9659
172,6971
172,9372
172,6367
172,3536
172,9099
172,1620
172,7670
172,1471
172,9377
172,9396
172,8629
172,7392
172,5704
172,4622
172,5073
172,2349
172,8919
172,4749
172,7951
172,9757
172,2538
172,7512
172,8871
172,7077
172,6647
172,1208
172,8072
172,3195
172,9883
172,5950
172,3306
172,1737
172,5130
172,7491
172,281
172,1424
172,3608
172,6066
172,2254
172,8150
172,406
172,489
172,5942
172,9657
172,8920
172,295
173,7447
173,1304
173,851
173,1324
173,4323
173,7434
173,7084
173,7475
173,1932
173,2662
173,6940
173,8619
173,1271
173,7678
173,6648
173,7528
173,3708
173,8165
173,8177
173,8021
173,1596
173,7248
173,1432
173,1184
173,5730
173,7672
173,7589
173,9668
173,9992
173,7683
173,8163
173,6118
173,8353
173,7774
173,8741
173,6104
173,820
173,915
173,8648
173,1326
173,6880
173,2192
173,3261
173,6905
173,8515
173,1913
173,2591
173,9516
173,6777
173,5815
174,833
174,7616
174,8105
174,1013
174,5187
174,2373
174,9936
174,8998
174,4005
174,4259
174,6087
174,5726
174,7225
174,6204
174,2955
174,3257
174,5879
174,8858
174,4042
174,470
174,1669
174,2933
174,6833
174,4637
174,6842
174,856
174,6786
174,9604
174,8974
174,5407
174,3537
174,7211
174,677
174,9303
174,9869
174,51
174,8800
175,8750
175,6516
175,4719
175,1990
175,8106
175,9946
175,4198
175,5468
175,7701
175,1666
175,4049
175,4931
175,4892
175,3931
175,8269
175,8251
175,1772
175,727
175,3770
175,1600
175,677
175,5369
175,9841
175,4345
175,921
175,2498
175,4541
175,5605
175,6789
175,7589
176,1895
176,3249
176,3185
176,2292
176,1757
176,5996
176,7463
176,4610
176,2431
176,727
176,4491
176,3190
176,1272
176,2841
176,9323
176,829
176,3051
176,6993
176,7356
176,8699
176,3391
176,4915
176,213
176,3705
176,9258
176,8317
176,4159
176,5838
176,2526
176,4663
176,8129
176,3662
176,1592
176,4124
176,2309
176,8328
176,6695
177,8159
177,9783
177,9289
177,1822
177,8441
177,8108
177,5394
177,2962
177,3753
177,4787
177,7539
177,5665
177,4078
177,966
177,2223
177,5353
177,2111
177,5773
177,3594
177,8947
177,9258
177,8736
177,1420
177,431
177,234
177,4929
177,2683
177,1916
177,365
177,7865
177,7028
177,1821
177,3880
177,6277
177,8633
177,96
177,100
177,8426
177,6340
177,8103
177,201
177,4069
177,9296
177,7594
177,7689
177,7389
177,4862
177,361
177,744
177,5898
177,906
177,3410
177,5732
177,1222
177,1399
177,7531
178,7051
178,24
178,651
178,2125
178,5727
178,8217
178,5688
178,2107
178,5861
178,6085
178,9619
178,1900
178,8817
178,7802
178,6277
178,9868
178,5406
178,3081
178,4043
178,5583
178,1605
178,9798
178,3185
178,9844
178,6625
178,2796
178,920
178,3845
178,6386
178,5368
178,4485
178,7182
178,2887
178,5038
178,6300
178,2478
178,7663
178,6796
178,9217
178,9672
178,9918
178,7951
178,1935
178,7148
178,1901
178,5295
178,2810
178,487
178,3129
178,6780
179,6027
179,8604
179,8344
179,441
179,5542
179,1618
179,5810
179,1196
179,9320
179,7182
179,962
179,3667
179,1457
179,5599
179,445
179,6866
179,8937
179,5564
179,7824
179,1384
179,8753
179,6832
179,2712
179,6999
179,5475
179,2747
179,5195
179,1991
179,3608
179,6624
179,8644
179,9286
179,523
179,4498
179,7756
179,6187
179,1108
179,4035
179,5162
179,360
179,7777
179,9768
179,9882
179,5380
179,6895
179,550
179,3812
179,2119
179,3261
179,8265
179,1149
179,1753
179,9879
179,572
179,3059
179,2587
179,3395
179,1190
179,406
180,4022
180,8513
180,7036
180,8241
180,1668
180,328
180,2758
180,7829
180,8651
180,3059
180,4544
180,7643
180,9239
180,558
180,2977
180,42
180,1828
180,3739
180,5226
180,941
180,1683
180,9620
180,2568
180,5011
180,6397
180,8239
180,9359
180,5742
180,6251
180,7672
180,7164
181,4003
181,1531
181,8151
181,9219
181,9999
181,5196
181,7334
181,1874
181,8328
181,4388
181,9089
181,3651
181,6820
181,2964
181,1300
181,7457
181,1694
181,6403
181,8293
181,4346
181,4566
181,7028
181,7898
181,9783
181,4981
181,2556
181,912
181,8179
181,2626
181,6329
181,7257
181,194
181,2465
181,1574
181,4724
181,5283
181,360
181,9647
181,4122
181,228
181,8661
181,2738
181,5514
181,8468
182,8760
182,2695
182,9077
182,4345
182,5115
182,6746
182,2322
182,9332
182,2796
182,4108
182,5472
182,9032
182,760
182,2679
182,3913
182,3072
182,2974
182,2158
182,1662
182,7833
182,766
182,9797
182,6560
182,4779
182,4494
182,6591
182,3796
182,3640
182,29
182,1212
182,6147
182,7641
182,4057
182,3386
182,7147
182,1108
182,5104
182,1822
182,288
182,4912
182,4884
182,2570
182,6535
182,4446
182,9694
182,3381
182,1265
182,5777
182,1125
182,6476
182,7931
182,1485
182,8525
183,9129
183,1138
183,943
183,896
183,6929
183,6519
183,7913
183,9887
183,7633
183,2139
183,6443
183,1439
183,4809
183,7270
183,7846
183,1324
183,8885
183,194
183,5620
183,8559
183,918
183,6948
183,8623
183,9423
183,8900
183,3859
183,620
183,9197
183,3155
183,2392
183,6527
183,8827
183,6156
184,6228
184,2299
184,1806
184,9691
184,9410
184,6448
184,1679
184,429
184,1907
184,8921
184,4386
184,6833
184,4256
184,5240
184,3661
184,3478
184,2752
184,5590
184,9049
184,5927
184,5233
184,1564
184,8423
184,3683
184,5920
184,9750
184,4262
184,6124
184,1184
184,6277
184,9388
184,9345
184,2268
184,6414
184,6453
184,7184
184,1034
184,93
184,3160
184,2616
184,2800
184,3839
184,2294
184,3983
184,5027
184,8067
184,8511
184,3039
184,7695
184,2510
184,2017
184,1278
184,6536
185,8001
185,3993
185,6605
185,7286
185,1394
185,1274
185,5695
185,3305
185,6460
185,9855
185,3284
185,3288
185,5517
185,6694
185,2188
185,1110
185,3329
185,4304
185,7124
185,8090
185,4693
185,2002
185,4907
185,3458
185,878
185,8371
185,9490
185,4724
185,210
185,9698
185,5911
185,5771
185,5233
186,3716
186,187
186,690
186,2830
186,6070
186,346
186,2119
186,2587
186,9384
186,3039
186,3272
186,6273
186,73
186,7915
186,7554
186,841
186,8435
186,9975
186,655
186,950
186,9391
186,3932
186,5406
186,1772
186,4907
186,2271
186,9865
186,4189
186,7872
186,4759
186,4929
186,6815
186,2188
186,8579
187,6283
187,4302
187,4031
187,6365
187,9276
187,1113
187,2967
187,4840
187,482
187,3249
187,6652
187,7408
187,2683
187,5300
187,759
187,2777
187,3797
187,6999
187,5545
187,4440
187,2296
187,1987
187,2843
187,936
187,2294
187,7642
187,5653
187,772
187,9426
187,904
187,2435
187,3646
187,9910
187,8596
187,7385
187,2820
187,4888
187,2861
187,7419
187,2795
187,6155
187,6232
187,6972
188,4578
188,750
188,5150
188,3835
188,5039
188,5996
188,721
188,7539
188,3008
188,8190
188,7475
188,2799
188,5571
188,5889
188,7846
188,2674
188,3840
188,4108
188,8312
188,93
188,5308
188,266
188,9939
188,795
188,8018
188,3220
188,8544
188,1943
188,7462
188,1726
189,8992
189,9668
189,261
189,1620
189,8081
189,9193
189,9791
189,1901
189,7503
189,6180
189,6575
189,8083
189,5794
189,1739
189,9341
189,8726
189,2343
189,4080
189,4422
189,7051
189,8102
189,7121
189,7444
189,8235
189,4256
189,1927
189,9862
189,517
189,602
189,1562
189,2493
189,6902
189,9320
189,1103
189,7847
189,2641
189,4653
189,1407
189,7494
189,8710
189,4856
189,1270
189,7781
189,5080
189,1626
189,4736
189,1587
189,9496
189,6216
189,1953
189,7522
190,5014
190,6327
190,6197
190,7795
190,319
190,200
190,9646
190,712
190,5779
190,360
190,4321
190,6335
190,4054
190,7921
190,8987
190,7182
190,5188
190,882
190,8492
190,958
190,6278
190,6373
190,455
190,8000
190,1313
190,9883
190,3021
190,6535
190,2967
190,5076
190,5243
190,3155
190,6044
190,370
190,3901
190,5699
190,4722
190,7087
190,5472
190,7323
190,1459
190,8800
190,5680
190,7096
190,6886
190,7554
190,4438
190,8317
191,5541
191,4245
191,1858
191,5364
191,4944
191,8482
191,1082
191,7059
191,5434
191,9444
191,1487
191,9289
191,7296
191,5037
191,61
191,4411
191,2829
191,3769
191,5992
191,2281
191,2794
191,3826
191,8662
191,2018
191,5709
191,4189
191,8265
191,3128
191,8648
191,8299
191,5020
191,5714
191,5809
191,77
191,7050
191,9594
191,4648
191,5480
191,1807
191,8904
191,6671
191,8293
191,7019
191,9545
191,3524
191,7124
191,1928
191,6338
191,2800
191,9999
191,339
191,8956
191,399
191,9917
191,9909
192,3497
192,4181
192,8773
192,1467
192,6188
192,8392
192,682
192,1334
192,347
192,9504
192,8460
192,4582
192,3326
192,388
192,3067
192,3367
192,5
192,7805
192,3696
192,402
192,9950
192,7281
192,9626
192,5800
192,8195
192,187
192,8312
192,5911
192,2693
192,4779
192,8167
192,1318
192,6455
192,6557
192,5910
192,17
192,120
192,8635
192,7906
192,2391
192,2773
192,1082
192,9057
192,5793
192,3822
192,1341
192,4609
192,4122
192,37
193,5060
193,9068
193,8482
193,7891
193,4779
193,4518
193,3338
193,875
193,8157
193,6510
193,8622
193,7963
193,9758
193,8190
193,2321
193,9252
193,9673
193,7019
193,7351
193,9961
193,5047
193,4841
193,6110
193,9135
193,5709
193,2598
193,3802
193,7838
193,9332
193,1656
193,155
193,5545
193,1525
193,1496
193,8151
193,4271
193,7395
193,5038
193,713
193,3284
193,5653
193,1956
193,873
193,4319
194,282
194,1490
194,1057
194,151
194,8452
194,2641
194,3625
194,4468
194,7896
194,1594
194,2230
194,8661
194,3049
194,5796
194,5182
194,3547
194,4494
194,4539
194,5364
194,4851
194,9367
194,693
194,8471
194,4986
194,858
194,8987
194,7575
194,9520
194,3478
194,8195
194,7047
194,7421
194,7374
194,8835
194,1668
194,1489
194,3807
195,9436
195,4440
195,3166
195,4167
195,1510
195,1466
195,7907
195,4986
195,3296
195,8300
195,4880
195,2958
195,1722
195,2533
195,5338
195,5539
195,7667
195,5092
195,4722
195,6039
195,2009
195,7122
195,9199
195,2582
195,2229
195,8539
195,1165
195,1121
195,8242
195,6559
195,9128
195,896
195,9112
195,4695
195,4041
195,5593
195,6209
195,3757
195,769
195,9118
195,4879
195,9382
195,7975
195,3610
195,2259
195,8567
196,1704
196,5423
196,1473
196,1545
196,6914
196,2826
196,8845
196,489
196,7576
196,2369
196,5537
196,3893
196,8492
196,6772
196,6758
196,7909
196,2957
196,2404
196,1444
196,406
196,9959
196,2260
196,6949
196,5133
196,6350
196,1115
196,4618
196,3901
196,3932
196,6239
196,8993
196,8971
196,8196
196,7663
197,4491
197,4749
197,294
197,9774
197,3122
197,7251
197,7463
197,1539
197,1617
197,2997
197,9831
197,4328
197,8315
197,599
197,833
197,8327
197,3492
197,2024
197,7366
197,7375
197,8633
197,5781
197,1685
197,9803
197,8886
197,5675
197,340
197,319
197,2212
197,8643
197,6185
197,9533
197,8237
197,1840
