courseID,studentID
59,3075
60,4056
60,4715
60,166
60,6897
60,443
60,9672
60,6285
60,6809
60,1708
60,1928
60,1921
60,7087
60,9351
60,3022
60,4041
60,6273
60,239
60,376
60,3472
60,426
60,6357
60,9791
60,9801
60,8224
60,4259
60,3305
60,8987
60,4906
60,4878
60,7037
60,4451
60,6293
60,1713
60,7172
60,29
60,6268
60,5949
60,9653
60,7206
60,9081
60,8426
60,5823
60,140
60,4256
60,2188
60,9471
60,7255
60,9859
60,3426
60,1779
61,8686
61,9857
61,8932
61,3504
61,958
61,3781
61,7102
61,9869
61,2926
61,7447
61,5182
61,7463
61,148
61,8592
61,7672
61,8511
61,9100
61,3753
61,4199
61,774
61,4729
61,5813
61,3953
61,6038
61,7652
61,6644
61,8242
61,7467
61,2700
61,3476
61,3934
61,6900
61,1183
61,7519
61,3931
61,7254
61,740
61,8390
61,8229
61,707
61,4810
61,7016
61,8012
61,6082
61,3844
61,5038
61,7922
61,7890
61,7608
61,2151
62,918
62,4063
62,2580
62,3018
62,953
62,2598
62,9495
62,6397
62,3155
62,2152
62,5254
62,4176
62,4291
62,337
62,4781
62,3169
62,2938
62,1558
62,4485
62,9027
62,3563
62,7393
62,5309
62,4817
62,5317
62,5696
62,3863
62,9794
62,434
62,1526
62,6784
62,210
62,9761
62,5495
62,3537
62,1477
62,6298
62,8074
62,4866
62,6607
62,2997
62,3849
62,2369
62,8661
62,4022
62,1141
62,2999
62,3480
62,741
62,7660
63,387
63,5781
63,3018
63,9654
63,3112
63,3578
63,1627
63,5144
63,936
63,153
63,6796
63,9366
63,2296
63,8661
63,35
63,8900
63,4568
63,2115
63,3195
63,9772
63,7288
63,530
63,4865
63,6356
63,8955
63,3592
63,5226
63,6560
63,4501
63,4417
63,2863
63,9104
63,1682
63,2404
63,8759
63,7928
63,5771
63,4601
63,9336
63,507
63,3147
63,7784
63,1617
63,4359
63,3697
63,8468
63,6155
63,4492
63,5955
63,2741
64,5130
64,6306
64,1274
64,9855
64,9410
64,1570
64,2994
64,819
64,2619
64,3052
64,4592
64,1849
64,0
64,4475
64,9125
64,4586
64,6566
64,36
64,9159
64,4654
65,6776
65,225
65,8885
65,7159
65,6460
65,6478
65,2801
65,122
65,1044
65,3265
65,6357
65,2407
65,6025
65,2393
65,7503
65,7375
65,4034
65,3839
65,2496
65,1727
65,3389
65,2017
65,7447
65,8472
65,7385
65,4430
65,8664
65,5244
65,652
65,3594
65,6927
65,3488
65,2189
65,3753
65,5287
65,9316
65,6991
65,2560
65,7090
65,3040
65,4149
65,3757
65,5011
65,8796
65,8035
65,5541
65,9350
65,8981
65,7719
65,7258
66,8752
66,9673
66,3808
66,1235
66,296
66,5319
66,2247
66,769
66,7276
66,5735
66,3586
66,487
66,1621
66,5508
66,5076
66,3385
66,5810
66,9435
66,50
66,3027
66,2330
66,6365
66,1615
66,868
66,4407
66,418
66,2120
66,7850
66,7526
66,3107
66,8100
66,5606
66,4244
66,195
66,3190
66,5855
66,3664
66,8633
66,5772
66,4449
66,6414
66,436
66,3897
66,292
66,6082
66,2115
66,2347
66,6623
66,4855
67,1314
67,6512
67,4909
67,2332
67,8856
67,5842
67,4349
67,6254
67,4520
67,1746
67,6295
67,8018
67,9063
67,5661
67,2722
67,5613
67,2014
67,2626
67,5996
67,7581
67,3547
67,2096
67,1757
67,2588
67,3258
67,4271
67,8888
67,8619
67,5590
67,6360
67,3205
67,8455
67,4441
67,1481
67,7753
68,316
68,1073
68,9677
68,3053
68,9087
68,7202
68,4451
68,7850
68,7109
68,3082
68,3281
68,6733
68,10
68,134
68,1033
68,4135
68,7864
68,1116
68,3492
68,2608
68,6333
68,7116
68,8460
68,5481
68,6768
68,9113
68,8317
68,4408
68,4052
68,636
68,33
68,8290
68,740
68,3926
68,3528
68,9379
68,1633
68,4771
68,6075
68,6623
68,9937
68,2307
68,707
68,8666
68,657
68,4287
68,8417
68,9865
68,3439
68,6854
69,4931
69,3458
69,8211
69,6246
69,6887
69,8724
69,8810
69,7854
69,8232
69,6834
69,1627
69,4160
69,9331
69,1301
69,607
69,6687
69,7377
69,9111
69,3926
69,4879
69,165
69,4912
69,2153
69,6629
69,6991
69,1485
69,6379
69,5520
69,7898
69,9325
69,1429
69,5162
69,2189
69,5480
69,6139
69,2407
69,4848
69,8562
69,9658
69,9553
69,5782
69,8930
69,917
69,7253
69,2940
69,3931
69,6918
69,7490
69,5069
69,1656
70,5073
70,3405
70,5844
70,3170
70,4412
70,7890
70,2472
70,5876
70,4745
70,9232
70,4817
70,8227
70,4280
70,162
70,7609
70,8620
70,2187
70,6915
70,9043
70,6510
70,5481
70,4617
70,2564
70,762
70,1726
70,7179
70,8647
70,4781
70,3691
70,4250
70,6473
70,3704
70,8706
70,6386
70,4044
70,2308
70,9507
70,9855
70,1808
70,2944
70,7626
70,6316
70,9769
70,6941
70,8078
70,6513
70,836
70,2592
70,4335
70,6387
71,6414
71,5273
71,2123
71,3249
71,8150
71,9741
71,747
71,6386
71,4522
71,4356
71,5277
71,1991
71,2024
71,8900
71,4691
71,6929
71,2247
71,4888
71,3963
71,4207
71,1542
71,2719
71,2571
71,100
71,6559
71,4489
71,7255
71,3160
71,3703
71,2810
71,1849
71,1628
71,4298
71,6815
71,3966
71,4421
71,3952
71,6403
71,2667
71,8105
71,9427
71,6886
71,5708
71,1526
71,5983
71,5398
71,1904
71,8829
71,7705
72,1866
72,9314
72,8682
72,7408
72,5688
72,8540
72,7691
72,3488
72,7232
72,3928
72,7710
72,1465
72,9567
72,8266
72,1188
72,21
72,9623
72,8269
72,5001
72,8323
72,2002
72,7051
72,9055
72,4719
72,1269
72,2661
72,5983
72,2069
72,4550
72,8390
72,9983
72,9280
72,9696
72,3051
72,1057
72,1758
72,1354
72,5967
72,8987
72,6915
72,7069
72,9534
72,1181
72,4346
72,7036
72,4261
72,5262
72,9775
72,9466
73,8012
73,4673
73,4466
73,4066
73,904
73,7663
73,2206
73,879
73,1235
73,9816
73,3249
73,2766
73,4137
73,2407
73,5914
73,9822
73,8392
73,2909
73,7336
73,4927
73,126
73,5990
73,3840
73,2984
73,9427
73,4695
73,3623
73,1010
73,6599
73,9963
73,4446
73,8093
73,5696
73,9580
73,5147
73,8659
73,9400
73,2347
73,963
73,3570
73,7347
73,6671
73,9184
73,4857
73,5031
73,5463
73,7834
73,7146
73,4530
74,7090
74,4444
74,5183
74,5685
74,5421
74,8850
74,2138
74,2712
74,9647
74,3889
74,5547
74,4077
74,9563
74,441
74,8420
74,5010
74,2008
74,7099
74,8083
74,1924
74,1703
74,9588
74,5391
74,5162
74,7896
74,4259
74,7825
74,9292
74,8586
74,5480
74,8937
74,1884
74,1775
74,9234
74,3913
74,6854
74,3981
74,1546
74,2089
74,4792
74,1301
74,8895
74,5450
74,7299
74,9121
74,9998
74,9413
74,1084
75,6378
75,9087
75,7799
75,3261
75,1371
75,4781
75,6433
75,1382
75,5856
75,3289
75,3752
75,387
75,1397
75,9285
75,8942
75,9465
75,3380
75,352
75,2207
75,1590
75,9602
75,8471
75,1810
75,5279
75,9920
75,9343
75,5889
75,9952
75,3086
75,7025
75,3571
75,7797
76,6095
76,6481
76,1499
76,3539
76,2237
76,1947
76,2588
76,8048
76,3935
76,2506
76,5778
76,8817
76,1806
76,2821
76,5319
76,603
76,8623
76,5558
76,5772
76,7419
76,126
76,8299
76,3190
76,2257
76,7470
76,996
76,7928
76,1116
76,2715
76,232
76,8123
76,9410
76,889
76,5664
76,6557
76,4468
76,6587
76,7424
76,9636
76,675
77,5201
77,5027
77,9113
77,5656
77,2392
77,5074
77,7196
77,6648
77,9172
77,3822
77,8646
77,5714
77,4623
77,6499
77,3410
77,9561
77,4446
77,4586
77,1040
77,234
77,3722
77,9678
77,3208
77,7784
77,7853
77,4857
77,6840
77,9153
77,5566
77,6412
77,2455
77,6823
77,4157
77,1042
77,6063
77,324
77,3439
77,1518
77,4759
77,1039
77,6873
77,3494
77,3759
77,7986
77,5166
77,8974
77,295
77,8189
77,7773
78,7415
78,8444
78,103
78,1285
78,5373
78,9150
78,6328
78,9768
78,174
78,8045
78,2468
78,4572
78,1036
78,3849
78,8083
78,5735
78,8135
78,2613
78,6751
78,2496
78,3370
78,9184
78,4724
78,3842
78,809
78,2515
78,6412
78,7515
78,6234
78,3057
78,9454
78,5950
78,9215
78,747
79,2598
79,5764
79,5595
79,2974
79,2958
79,4159
79,5475
79,735
79,2904
79,4365
79,2187
79,3395
79,3272
79,5187
79,4747
79,7853
79,5302
79,4181
79,1196
79,9336
79,2533
79,8586
79,4453
79,7121
79,8090
79,16
79,8967
79,2033
79,2271
79,4558
79,4481
79,818
79,8864
79,4773
79,5306
79,4909
79,8866
79,4046
79,7081
79,828
79,5746
79,7090
79,9647
79,8840
79,5420
79,6703
79,49
79,5945
79,8304
79,6232
80,5814
80,6123
80,6999
80,231
80,449
80,412
80,8116
80,4101
80,183
80,585
80,4586
80,1840
80,7528
80,5069
80,7172
80,5391
80,7690
80,884
80,4334
80,2590
80,1640
80,5793
80,4052
80,7248
80,6204
80,193
80,1644
80,1919
80,6367
80,8062
80,6604
80,7288
80,3501
80,9804
81,7852
81,869
81,4747
81,9554
81,1488
81,5104
81,8308
81,6636
81,7874
81,6707
81,9575
81,1678
81,231
81,6454
81,5565
81,4082
81,3473
81,3509
81,4361
81,4848
81,9193
81,918
81,9984
81,3770
81,7068
81,429
81,7230
81,3404
81,8240
81,8157
81,8904
81,1037
81,5162
81,8998
81,6551
81,7349
81,1266
81,9560
81,9104
81,3346
81,8004
81,4823
81,3987
81,3680
81,5023
81,8367
81,2103
82,1938
82,8233
82,5766
82,7108
82,7389
82,2296
82,5073
82,2921
82,288
82,469
82,5370
82,96
82,8358
82,8105
82,7923
82,5108
82,8544
82,3383
82,2917
82,1639
82,1324
82,5454
82,7015
82,8545
82,3375
82,8987
82,1393
82,5726
82,8434
82,8293
82,3406
82,3796
82,6680
82,8378
82,66
82,8947
82,5805
82,1579
82,943
82,2103
82,5394
82,8967
82,3875
82,526
82,2952
82,9368
82,3651
82,7777
82,9162
82,2280
83,7121
83,9167
83,21
83,8700
83,4072
83,1083
83,4191
83,4160
83,3752
83,3537
83,6951
83,9097
83,5830
83,6373
83,8690
83,220
83,6226
83,5021
83,2382
83,6651
83,8683
83,8315
83,4467
83,4027
83,8323
83,9494
83,4184
83,7126
83,1498
83,9952
83,2520
83,913
83,4575
83,5338
83,3990
83,5973
83,5073
83,1442
83,3568
83,6204
83,3943
83,4774
83,1185
83,6168
83,2226
83,5565
83,3374
83,7850
83,3210
84,2123
84,4466
84,3244
84,1592
84,3490
84,7426
84,3799
84,8476
84,7978
84,4116
84,1938
84,7317
84,604
84,3842
84,8967
84,3213
84,6776
84,4237
84,4422
84,7896
84,9630
84,7805
84,3465
84,7122
84,5468
84,1393
84,3994
84,3284
84,5695
84,7690
84,3230
84,9706
84,5179
84,9772
84,2101
84,6881
84,2896
84,9527
84,6176
84,3754
84,5518
84,8945
84,1371
84,2824
84,447
84,4145
84,987
84,1901
85,5987
85,4768
85,1991
85,128
85,4821
85,6282
85,5675
85,6927
85,990
85,6710
85,140
85,1447
85,7384
85,7593
85,1825
85,4538
85,2062
85,477
85,4340
85,4931
85,6545
85,808
85,7444
85,4847
85,9770
85,8420
85,4168
85,2391
85,4587
85,3907
85,8879
85,4647
85,6238
85,5911
85,1694
85,5730
85,2564
85,8238
85,8040
85,45
85,8646
85,6596
85,8262
85,1314
85,1420
85,7515
85,7005
85,4054
85,7902
85,5651
86,1128
86,4237
86,4794
86,6911
86,231
86,6731
86,2207
86,9496
86,6772
86,4371
86,4114
86,6006
86,1927
86,1326
86,583
86,9512
86,6183
86,9336
86,4511
86,5797
86,9554
86,4300
86,9853
86,5401
86,7204
86,5330
86,9549
86,6840
86,4389
86,4280
86,8589
86,2693
86,7393
86,3459
86,1312
86,9610
86,9252
86,7515
86,8110
86,2873
86,3404
86,8772
86,6428
86,6230
86,4651
86,5290
86,9516
86,3192
86,9258
86,9809
87,665
87,7238
87,1220
87,1943
87,3776
87,4609
87,7448
87,1167
87,7585
87,7622
87,8942
87,713
87,7934
87,4595
87,7941
87,3091
87,3314
87,2676
87,530
87,4927
87,346
87,3770
87,1289
87,5177
87,2994
87,9674
87,1922
87,7309
87,1357
87,2766
87,5876
87,314
87,9844
87,1278
87,6836
87,5207
87,8651
87,9752
87,9591
87,1295
87,1455
87,3759
87,2128
87,5019
87,4300
87,9450
87,1558
87,3785
87,2753
87,4259
88,5330
88,5735
88,1682
88,4283
88,1560
88,8886
88,3306
88,866
88,2140
88,9499
88,1649
88,3843
88,6376
88,5621
88,875
88,1459
88,8979
88,6139
88,8157
88,5020
88,7209
88,8773
88,3296
88,7593
88,7781
88,6270
88,4451
88,5465
88,2539
88,5749
88,6062
88,6510
88,228
88,9863
88,1010
88,2576
88,4505
88,7916
88,5145
88,9149
88,5577
88,3593
88,8822
88,2377
88,155
88,3610
88,4011
88,6228
88,6188
88,6785
89,3001
89,1947
89,4945
89,8078
89,1694
89,5327
89,8060
89,3129
89,1054
89,2751
89,7536
89,3821
89,4416
89,5755
89,7090
89,4919
89,9965
89,9587
89,3724
89,8374
89,3354
89,4929
89,7389
89,3740
89,2378
89,5757
89,8662
89,1185
89,6671
89,1895
89,5689
89,3348
89,4098
89,5266
89,152
89,8104
89,2777
89,4006
89,1415
89,7890
89,3883
89,3139
89,9121
89,1677
89,3289
89,837
89,9286
89,8544
89,6470
89,8568
90,9830
90,5394
90,3423
90,8343
90,5182
90,60
90,3707
90,4715
90,3792
90,7587
90,9741
90,3933
90,8377
90,2572
90,3749
90,4891
90,9683
90,7823
90,5741
90,8515
90,281
90,5580
90,8186
90,3705
90,5037
90,833
90,892
90,1168
90,9289
90,8242
90,9420
90,8482
90,8503
90,5233
90,741
90,6226
90,9705
90,2519
90,3610
90,8845
90,9835
90,4027
90,884
90,6941
90,1932
90,1253
90,7244
90,8854
90,5813
90,2306
91,8012
91,1208
91,162
91,8888
91,5242
91,5855
91,5067
91,6942
91,5327
91,2793
91,4403
91,809
91,4420
91,4475
91,1647
91,9623
91,3121
91,3689
91,1696
91,8840
91,7076
91,1535
91,2520
91,6204
91,7759
91,1793
91,3893
91,3928
91,1053
91,2391
91,2442
91,1635
91,7269
91,1932
91,4259
91,3471
91,3897
91,17
91,4841
91,4016
91,4152
91,7194
91,7050
91,2018
91,2809
91,5033
91,2115
91,6473
91,9016
92,4298
92,2193
92,9341
92,9296
92,1563
92,185
92,9384
92,5460
92,5041
92,7575
92,1588
92,9705
92,1919
92,1185
92,6591
92,4744
92,515
92,1198
92,921
92,6348
92,3685
92,6124
92,1598
93,5162
93,5898
93,5688
93,5571
93,2621
93,36
93,8111
93,1214
93,9458
93,603
93,6044
93,1584
93,6819
93,5472
93,3387
93,8260
93,7692
93,7403
93,7023
93,9427
93,9504
93,2920
93,933
93,6602
93,6539
93,3931
93,2069
93,4011
93,6837
93,7547
93,2948
93,2700
93,9847
93,5357
93,1628
93,2634
93,2535
93,5324
93,169
93,9564
93,9857
93,9572
93,6395
93,3146
93,3319
93,2165
93,5949
93,4326
93,1164
94,8150
94,4683
94,2941
94,4426
94,603
94,8426
94,8936
94,5815
94,7244
94,3994
94,8706
94,7644
94,2934
94,1928
94,1486
94,4633
94,5508
94,892
94,4841
94,4489
94,5488
94,4768
94,7642
94,1331
94,5686
94,8985
94,1125
94,9281
94,3249
94,4145
94,369
94,5700
94,3088
94,6816
94,1430
94,363
94,9391
94,5571
94,5728
94,2076
94,8909
94,1184
94,392
94,6621
94,517
94,9922
94,4767
94,6405
94,5708
94,9423
95,8177
95,2119
95,6027
95,421
95,9633
95,1442
95,9983
95,1908
95,999
95,7146
95,6566
95,3889
95,3129
95,525
95,5673
95,4944
95,6026
95,8787
95,8652
95,921
95,7956
95,282
95,4462
95,3589
95,2720
95,9426
95,9400
95,34
95,3780
95,7037
95,5662
95,1208
95,2535
95,9063
95,2103
95,6071
95,3887
95,2990
95,7254
95,9599
95,6604
95,9282
95,2487
95,4657
95,2359
95,9594
95,2540
95,7023
95,7777
96,49
96,677
96,8004
96,4438
96,4905
96,6914
96,5933
96,1793
96,5048
96,3578
96,4292
96,7519
96,8156
96,7098
96,1136
96,6430
96,1656
96,3838
96,9336
96,6360
96,1640
96,9770
96,1636
96,6251
96,5650
96,3403
96,491
96,508
96,6871
96,1447
96,6891
96,1758
96,8598
96,6524
96,8555
96,2227
96,7774
96,7076
96,6247
96,5876
96,6183
96,9066
96,5810
96,5763
96,4095
96,2010
96,729
96,7701
96,9771
96,5541
97,1010
97,3790
97,5547
97,7923
97,526
97,8174
97,9173
97,9849
97,4764
97,3879
97,3057
97,4145
97,2631
97,7882
97,8178
97,4710
97,3752
97,5793
97,6324
97,9575
97,8213
97,26
97,7204
97,3258
97,7641
97,9611
97,358
97,1067
97,2555
97,3533
97,8417
97,1542
97,2964
97,5177
97,261
97,9423
97,6842
97,8515
97,9014
97,8374
97,7951
97,8266
97,9681
97,4892
97,5038
97,4696
97,7528
97,66
97,8787
97,2535
98,4688
98,7947
98,4217
98,1733
98,662
98,1807
98,6680
98,1985
98,3598
98,4488
98,8384
98,3282
98,3492
98,6557
98,9113
98,8895
98,5689
98,7547
98,8102
98,498
98,7734
98,5
98,3173
98,3895
98,2526
98,6832
98,3465
98,7837
98,1346
98,4690
98,3001
98,8970
98,3251
98,5487
98,40
98,6210
98,2990
98,6733
98,1212
98,2447
98,4768
98,889
98,8300
98,9637
98,3368
98,5431
98,5518
98,5580
98,5730
98,4616
99,2442
99,6923
99,6733
99,2139
99,1424
99,5481
99,3609
99,2931
99,8169
99,4261
99,7178
99,6856
99,460
99,4097
99,3826
99,8760
99,6437
99,31
99,1185
99,9353
99,9886
99,2929
99,918
99,215
99,3111
99,1268
99,8246
99,9343
99,4797
99,1381
99,7660
99,7415
99,7805
99,1208
99,5063
99,9063
99,3740
99,4969
99,3239
99,1510
99,5606
99,6824
99,8826
99,5885
99,3304
99,1590
99,2423
99,5380
99,8876
99,1866
100,2669
100,8164
100,6929
100,7207
100,5539
100,7266
100,707
100,5279
100,8353
100,4065
100,374
100,2068
100,1696
100,5631
100,4491
100,1996
100,7840
100,2329
100,4321
100,1466
100,4884
100,1141
100,2221
100,4926
100,2510
100,4431
100,4773
100,197
100,7475
100,5199
100,9168
100,6262
100,709
100,608
100,2733
100,7050
100,3000
100,3186
100,3440
100,5044
100,4587
100,1493
100,6455
100,2189
100,8886
100,5838
100,2913
100,4403
100,802
100,9236
101,1682
101,9341
101,1055
101,1617
101,7802
101,6948
101,9513
101,3272
101,1790
101,270
101,5708
101,9208
101,1921
101,8159
101,9790
101,659
101,5687
101,3716
101,8364
101,848
101,8063
101,6993
101,1911
101,2562
101,3842
101,3796
101,2424
101,4869
101,8762
101,675
101,2389
101,2654
101,9330
101,4559
101,8926
101,4581
101,8629
101,8390
101,914
101,4871
101,8993
101,7568
101,7998
101,3304
101,3512
101,1485
101,5063
101,1433
101,407
102,2577
102,5545
102,5057
102,9938
102,125
102,8116
102,4137
102,9752
102,8760
102,3758
102,8764
102,195
102,9832
102,3169
102,1515
102,5466
102,4750
102,7864
102,3439
102,6363
102,8410
102,5879
102,3536
102,5673
102,1560
102,8854
102,5697
102,360
102,5823
102,3337
102,8746
102,210
102,1979
102,662
102,1916
102,5949
102,8833
102,5014
102,3553
102,1987
102,462
102,7873
102,3953
102,7096
102,1415
102,6028
102,1742
102,9159
102,349
102,2139
103,523
103,5984
103,2753
103,9300
103,1947
103,4358
103,5253
103,402
103,661
103,7219
103,3987
103,1249
103,8574
103,1053
103,9215
103,4251
103,5108
103,1990
103,7032
103,1779
103,4066
103,1084
103,6868
103,2009
103,1884
103,8016
103,629
103,7821
103,5742
103,7377
103,8573
103,323
103,837
103,8327
103,4012
103,3921
103,3391
103,7487
103,4153
103,1289
103,2276
103,1704
103,9014
103,2492
103,3846
103,1742
103,1677
103,1208
103,7545
104,469
104,3785
104,7384
104,7164
104,8793
104,1515
104,853
104,6707
104,2110
104,8612
104,4961
104,4293
104,437
104,9640
104,3870
104,8389
104,6560
104,8725
104,9678
104,1198
104,4438
104,6021
104,2722
104,9816
104,8940
104,2294
104,9633
104,9835
104,8683
104,790
104,9808
104,9417
104,6557
104,2401
104,9296
104,7093
104,5713
104,210
104,5705
104,4291
104,4929
104,953
104,224
104,1270
104,1900
104,3872
104,8938
104,4066
104,1683
104,352
105,8358
105,3385
105,1318
105,889
105,5381
105,6062
105,96
105,5686
105,1874
105,3908
105,9691
105,941
105,9534
105,2599
105,445
105,7522
105,5035
105,8912
105,0
105,8081
105,3984
105,5927
105,8360
105,5254
105,1877
105,1592
105,8675
105,8903
105,6348
105,48
105,392
105,4346
105,6704
105,293
105,3742
105,2101
105,3531
105,3452
105,350
105,5273
105,9300
105,8504
105,9594
105,2654
105,6130
105,1285
105,6471
105,5844
105,6525
106,3906
106,839
106,5620
106,684
106,8991
106,3071
106,8251
106,7740
106,6718
106,9677
106,6147
106,336
106,8393
106,5233
106,4884
106,8189
106,9504
106,1163
106,8174
106,802
106,9331
106,5749
106,7824
106,2661
106,713
106,2138
106,6616
106,4891
106,4449
106,5968
106,5545
106,9318
106,5721
106,3753
106,7076
106,9890
106,9765
106,370
106,1733
106,6923
106,6274
106,3544
106,1742
106,3185
106,3875
106,9101
106,5308
106,3319
106,2643
106,6026
107,9893
107,1799
107,6338
107,8886
107,661
107,6203
107,7672
107,5253
107,1382
107,4066
107,9579
107,7209
107,7328
107,3289
107,620
107,328
107,5275
107,8321
107,7320
107,8016
107,8177
107,1007
107,777
107,3822
107,794
107,8568
107,7627
107,5974
107,5380
107,1516
107,2712
107,7865
107,7072
107,6884
107,9510
107,2722
107,4191
107,4947
107,9210
107,950
107,8658
107,3287
107,5011
107,7363
107,6833
107,6694
107,4098
107,6599
108,1351
108,1499
108,6471
108,7925
108,2946
108,1636
108,3048
108,7792
108,1628
108,2613
108,35
108,6070
108,6513
108,1907
108,3480
108,7068
108,7763
108,1343
108,5697
108,5344
108,636
108,3586
108,4617
108,5772
108,4109
108,1490
108,8778
108,603
108,2836
108,4184
108,1399
108,1017
108,2693
108,9289
108,5345
108,8164
108,2747
108,9350
108,8539
108,8030
108,8150
108,360
108,7899
108,8058
108,8035
108,8800
108,2498
108,1674
109,6675
109,7149
109,3195
109,1343
109,2435
109,3973
109,4670
109,6878
109,3872
109,3208
109,3230
109,9652
109,5423
109,3066
109,8407
109,2431
109,5259
109,4515
109,5720
109,2135
109,2863
109,1635
109,5855
109,2586
109,9282
109,7368
109,3558
109,4834
109,8799
109,7481
109,8048
109,2309
109,9114
109,9106
109,7138
109,1564
109,8903
109,3322
109,2497
109,6708
109,6094
109,4300
109,4035
109,3685
109,4049
109,4256
109,8559
109,9486
109,3509
109,3122
110,1762
110,1536
110,9353
110,9554
110,2358
110,5771
110,4544
110,1466
110,1540
110,5768
110,7519
110,4159
110,24
110,7533
110,8399
110,6756
110,568
110,8694
110,399
110,2459
110,4000
110,7457
110,4729
110,9602
110,7104
110,9081
110,8838
110,1033
110,8343
110,9661
110,9397
110,8012
110,5309
110,8159
110,1676
110,9804
110,7877
110,5990
110,4199
110,3683
110,9436
110,1630
110,3508
110,793
110,7167
110,1726
110,7665
110,712
110,9341
110,9068
111,5117
111,4116
111,5435
111,8562
111,964
111,1693
111,677
111,8803
111,8471
111,212
111,9673
111,3500
111,4147
111,8876
111,9219
111,9418
111,1455
111,5582
111,7409
111,6961
111,5357
111,1044
111,1167
111,1158
111,5543
111,7536
111,545
112,7454
112,2417
112,4543
112,597
112,6924
112,9456
112,8806
112,5138
112,2319
112,5455
112,4217
112,2193
112,9280
112,9860
112,6218
112,8480
112,5374
112,1415
112,3482
112,8517
112,1716
112,6021
112,7122
112,9873
112,7437
112,5213
112,8990
112,3842
112,2280
112,9849
112,8886
112,3712
112,964
112,2248
112,8794
112,3739
112,323
112,8559
112,7784
112,7566
113,6731
113,9124
113,2372
113,5319
113,1515
113,4514
113,6428
113,369
113,3213
113,3963
113,7459
113,1185
113,2066
113,1842
113,5279
113,9188
113,6243
113,1376
113,7969
113,697
113,43
113,3651
113,8016
113,2182
113,8921
113,2921
113,4728
113,5299
113,7891
113,6100
113,7475
113,7618
113,999
113,9607
113,9055
113,1010
113,1955
113,9102
113,7984
113,4539
113,1415
113,2235
113,5009
113,8001
113,3322
113,9538
113,7372
113,6947
113,8107
113,1304
114,7923
114,590
114,8629
114,429
114,4583
114,8796
114,6580
114,2627
114,1188
114,6227
114,4996
114,6682
114,7658
114,803
114,4084
114,8810
114,4932
114,4637
114,1168
114,956
114,884
114,990
114,8111
114,1617
114,6357
114,7279
114,8967
114,3091
114,9869
114,4371
114,2567
114,9908
114,9939
114,2715
114,8116
114,8004
114,5406
114,4890
114,1840
114,7689
114,9645
114,3683
114,5431
114,9153
114,3391
114,8035
114,8900
114,4420
114,9857
114,4139
115,1773
115,1569
115,8232
115,324
115,3539
115,4654
115,1184
115,3893
115,6782
115,3464
115,8813
115,9435
115,5308
115,7230
115,8321
115,4578
115,1407
115,2999
115,9063
115,1081
115,382
115,1324
115,7496
115,4258
115,8317
115,1592
115,7859
115,2719
115,6121
115,852
115,2803
115,4031
115,2676
115,8892
115,8978
115,7320
115,5188
115,873
115,1188
115,4736
115,6882
115,106
115,6772
115,4251
115,1935
115,4787
115,987
115,8422
115,3509
115,5162
116,2787
116,7847
116,6737
116,769
116,7598
116,2182
116,3191
116,9125
116,4924
116,2079
116,5373
116,9928
116,6454
116,5240
116,2185
116,5028
116,4598
116,6874
116,7603
116,889
116,1042
116,7541
116,5556
116,3139
116,3623
116,4935
116,5990
116,1400
116,1040
116,7906
116,7104
116,2862
116,2667
116,1147
116,9917
116,5166
116,3171
116,8137
116,6452
116,5525
116,6420
116,24
116,8259
116,3822
116,9768
116,4072
116,4220
116,6357
116,8959
116,8468
117,5480
117,4888
117,29
117,8195
117,615
117,4754
117,4083
117,8619
117,7905
117,5226
117,6039
117,8764
117,4170
117,4489
117,9323
117,6686
117,8930
117,3420
117,3160
117,1447
117,8478
117,4625
117,9444
117,3442
117,6432
117,956
117,3072
117,7408
117,2732
117,9561
117,3730
117,3458
117,360
117,4027
117,1902
117,5028
117,9160
117,5797
117,9153
117,4004
117,2140
117,4049
117,7920
117,5168
117,2751
117,8445
117,5542
117,9102
117,4116
117,1121
118,3581
118,290
118,9993
118,2591
118,8020
118,5420
118,2447
118,2171
118,3052
118,9450
118,8866
118,7852
118,4907
118,315
118,8844
118,8028
118,556
118,4986
118,7055
118,7887
118,1649
118,7148
118,5244
118,8393
118,7044
118,7581
118,1794
118,9033
118,5237
118,2586
118,5940
118,3773
118,6536
118,8502
118,2391
118,7671
118,4415
118,7759
118,6676
118,8065
118,2546
118,8971
118,3269
118,8864
118,9664
118,9426
118,1792
118,4083
118,3016
118,9978
119,6895
119,6283
119,1556
119,5508
119,4601
119,4932
119,4485
119,6226
119,9269
119,3265
119,3694
119,9661
119,4610
119,4986
119,9153
119,6007
119,5321
119,8875
119,858
119,3840
119,7459
119,7603
119,798
119,6506
119,8250
119,4633
119,6043
119,3794
119,2347
119,3293
119,6971
119,4869
119,6856
119,7748
119,8246
120,2404
120,5801
120,5195
120,6823
120,296
120,1669
120,6506
120,5641
120,7491
120,3210
120,8876
120,6699
120,1165
120,9384
120,8103
120,3471
120,1469
120,6324
120,7072
120,6931
120,9197
120,3502
120,6414
120,1775
120,7407
120,8211
120,9458
120,1779
120,5179
120,2997
120,9471
120,7457
120,3305
120,4851
120,6405
120,8542
120,6905
120,2319
120,1043
120,5067
120,3088
120,1319
120,1810
120,637
120,6600
120,8794
120,773
120,3237
120,9484
120,2328
121,6616
121,4861
121,1543
121,884
