studentID,conventionID,paymentDate
6365,78,2018-05-17 07:11:49
7548,78,2024-05-21 14:51:23
9679,78,2019-01-29 00:01:42
8610,78,2018-08-28 03:50:03
8254,78,2022-09-25 17:01:26
7709,78,2019-09-06 17:16:49
2805,78,2024-01-14 21:03:25
318,78,2019-06-22 16:33:00
2501,78,2021-12-24 09:11:24
5741,78,2024-05-13 20:11:52
6370,78,2018-12-30 17:38:03
1300,78,2022-06-21 08:35:47
2770,78,2018-11-27 04:02:14
8313,78,2024-05-20 02:01:56
7296,78,2023-03-03 10:31:30
3575,78,2018-09-29 01:41:34
8326,78,2023-01-16 02:50:20
42,78,2023-05-01 13:25:28
6612,78,2024-01-21 06:42:52
2042,78,2024-03-12 21:26:37
6585,78,2020-06-21 07:06:37
4844,78,2021-01-27 21:16:59
5712,78,2021-09-05 04:36:33
1632,78,2022-02-14 20:41:31
1387,78,2021-07-14 15:48:23
6970,78,2022-05-21 21:31:02
2978,78,2023-10-18 17:36:23
461,78,2024-11-19 15:20:08
3260,78,2024-03-31 11:13:47
7558,78,2018-09-22 08:33:28
2891,78,2022-11-14 10:38:54
7542,78,2022-10-06 13:00:35
4994,78,2021-05-09 11:16:10
7657,78,2020-10-25 03:45:52
5764,78,2018-06-11 04:23:13
6340,78,2020-05-02 19:45:16
6548,78,2019-01-05 11:05:18
5282,78,2021-01-04 22:00:08
913,78,2022-11-15 19:35:55
7010,78,2024-12-12 17:46:27
1642,78,2022-07-22 05:57:28
1352,78,2023-06-11 04:17:17
705,78,2023-11-05 14:37:39
45,78,2021-03-28 00:42:21
4354,78,2023-06-18 15:05:07
9979,78,2019-02-11 12:09:46
1426,78,2022-09-07 08:17:47
6129,78,2024-12-06 17:07:27
2103,78,2021-01-06 10:35:53
1417,78,2023-07-24 13:51:43
5013,78,2024-08-12 15:16:06
407,78,2023-01-21 23:40:29
7074,78,2019-08-06 10:33:19
2048,78,2023-02-02 06:47:33
5653,78,2018-02-25 17:26:37
6744,78,2019-09-25 03:11:18
6994,78,2018-10-29 00:36:51
9351,78,2024-02-23 22:12:54
3218,78,2021-04-26 05:51:26
6129,79,2024-12-23 16:30:00
5712,79,2020-10-04 14:52:41
6370,79,2023-05-17 09:03:24
42,79,2018-03-30 01:20:26
8313,79,2019-01-14 06:51:30
8326,79,2019-03-03 03:47:47
3260,79,2024-07-04 04:45:11
1426,79,2024-06-14 03:35:37
2501,79,2020-02-27 18:03:25
318,79,2023-07-01 05:01:43
9351,79,2021-07-20 02:26:11
3575,79,2021-06-16 04:02:02
2770,79,2020-11-03 23:31:33
6612,79,2019-11-21 19:18:15
9679,79,2021-05-20 00:27:34
7709,79,2023-03-04 01:02:36
6365,79,2022-03-05 18:51:23
1359,79,2022-07-23 05:59:19
2861,79,2024-06-21 07:47:00
4374,79,2019-07-14 23:20:10
7548,79,2021-07-04 20:48:11
1300,79,2020-03-31 02:44:17
2805,79,2019-10-31 03:49:46
2643,79,2021-02-10 10:05:00
8254,79,2021-01-09 06:07:38
4354,79,2022-07-06 14:16:40
8610,79,2018-02-03 23:03:56
6970,79,2021-11-22 21:02:18
2978,79,2023-02-11 16:28:00
2042,79,2019-10-18 01:01:18
5764,79,2024-02-09 13:16:05
913,79,2019-08-12 21:40:00
7010,79,2018-07-26 22:09:34
1352,79,2022-04-07 13:10:30
9979,79,2018-10-29 05:20:20
461,79,2022-05-21 19:36:45
2103,79,2021-02-11 18:37:36
1632,79,2020-12-03 01:04:39
45,79,2022-07-28 21:11:55
1417,79,2020-12-23 01:04:36
1387,79,2021-09-29 03:21:54
705,79,2020-09-17 02:36:25
5013,79,2024-04-25 01:15:13
1642,79,2019-01-23 06:13:41
2891,79,2022-10-27 12:38:42
7542,79,2023-02-14 17:02:39
6548,79,2022-10-30 21:32:52
6340,79,2023-06-05 14:22:15
7657,79,2024-12-19 23:48:46
7558,79,2023-06-09 05:16:55
4994,79,2022-05-19 02:43:25
5282,79,2020-10-17 19:16:10
7074,79,2022-08-20 11:35:39
3218,79,2022-07-21 23:05:31
407,79,2022-05-06 19:00:13
7296,79,2021-05-29 14:54:54
4844,79,2020-11-10 05:40:38
6585,79,2019-04-12 04:15:15
5741,79,2019-12-06 01:59:19
6945,79,2023-04-21 10:44:22
9418,79,2020-10-12 02:35:16
1125,79,2021-02-02 09:25:05
5653,79,2023-05-02 06:13:35
6994,79,2024-10-31 16:27:56
2048,79,2020-03-29 20:08:04
6744,79,2024-08-06 14:00:53
4962,80,2021-06-21 23:16:11
782,80,2020-04-21 13:27:51
1407,80,2024-01-19 15:35:37
1889,80,2020-07-13 02:21:46
4718,80,2024-01-08 16:15:11
6008,80,2020-03-27 06:06:47
3051,80,2021-12-13 12:09:54
84,80,2022-01-26 00:22:20
1549,80,2021-03-13 12:18:33
2858,80,2018-08-11 11:41:45
6369,80,2019-04-20 10:22:42
5508,80,2024-12-18 13:23:10
1252,80,2021-09-10 09:13:51
5248,80,2020-01-11 11:23:37
9097,80,2023-10-24 22:09:57
8082,80,2018-06-10 09:25:02
513,80,2024-08-22 14:49:48
5513,80,2019-11-29 21:57:03
1665,80,2019-05-12 06:43:54
4181,80,2025-01-09 14:35:55
5875,80,2019-07-03 00:50:17
5497,80,2022-01-05 02:21:00
8565,80,2021-07-12 07:11:49
4609,80,2023-01-19 17:28:36
4436,80,2019-01-31 14:03:59
8282,80,2019-12-10 07:55:29
9001,80,2021-04-13 04:38:13
1657,80,2021-11-26 21:30:44
3419,80,2021-12-15 03:47:20
4174,80,2024-11-08 03:37:25
960,80,2020-11-01 07:34:08
4336,80,2021-07-25 16:04:30
7118,80,2022-06-06 22:00:03
9546,80,2023-07-24 11:33:48
6397,80,2023-02-14 09:30:17
247,80,2022-11-01 12:45:01
5839,80,2019-12-25 17:47:12
3761,80,2020-10-21 20:36:57
3819,80,2021-11-17 10:20:36
6550,80,2018-09-29 16:36:11
3548,80,2020-11-15 03:43:27
2757,80,2022-01-14 07:52:43
9205,80,2023-04-16 07:10:27
9451,80,2024-01-13 16:04:13
9516,80,2021-11-02 11:02:38
3525,80,2022-11-24 14:50:37
5606,80,2023-03-15 10:15:29
3041,80,2020-10-31 22:07:00
5647,80,2024-05-26 20:23:30
9427,80,2022-03-17 01:42:47
3989,80,2022-08-14 08:13:03
1537,80,2022-04-02 18:18:49
3975,80,2022-05-27 03:26:46
9179,80,2021-12-24 12:25:44
291,80,2023-05-02 07:59:17
3121,80,2020-11-14 10:02:41
834,80,2022-03-17 07:10:12
991,80,2023-02-09 23:27:59
1021,80,2023-04-05 11:58:00
7539,80,2020-12-25 23:55:28
2491,80,2021-07-25 04:50:31
3860,80,2018-04-22 21:46:42
5778,80,2020-03-15 23:30:57
4576,80,2018-10-30 03:43:25
9053,80,2018-10-24 09:10:37
4724,80,2022-05-10 19:32:46
1265,80,2019-03-23 02:09:15
2834,80,2018-10-08 23:35:37
9596,80,2024-12-18 04:59:47
9455,80,2020-12-11 17:07:18
244,80,2018-09-09 03:22:06
6552,80,2018-12-22 13:48:37
4795,80,2019-02-26 02:11:57
1711,80,2021-07-07 17:47:22
1567,80,2023-09-30 14:57:20
3778,80,2020-05-07 04:02:58
5073,80,2023-12-12 08:09:41
143,80,2022-05-22 02:48:08
9331,80,2022-08-19 04:38:09
9006,80,2018-08-24 13:26:39
9207,80,2018-06-17 02:07:43
3102,80,2024-04-04 01:01:24
5972,80,2020-06-27 18:32:02
4896,80,2023-09-17 10:04:49
9406,80,2019-07-30 04:05:17
6008,81,2022-06-18 01:36:24
9406,81,2021-09-11 21:08:03
4896,81,2022-04-19 03:32:16
5972,81,2024-04-23 02:00:53
3102,81,2019-07-25 23:41:32
4718,81,2018-05-27 23:42:55
9006,81,2019-10-17 07:52:11
1665,81,2020-12-10 19:33:52
2858,81,2022-03-16 06:30:53
9331,81,2022-04-06 09:04:23
5073,81,2018-08-15 19:12:43
143,81,2023-11-18 23:35:16
9596,81,2022-03-13 19:15:43
244,81,2020-10-18 18:47:40
6552,81,2020-01-10 01:43:57
4795,81,2018-06-16 19:07:18
1567,81,2023-07-28 09:43:48
3778,81,2024-08-11 20:43:34
1711,81,2023-11-29 20:10:40
2491,81,2023-04-14 08:23:54
1021,81,2023-05-04 02:45:24
5778,81,2019-08-13 18:43:36
4576,81,2021-07-03 01:40:17
9053,81,2020-01-21 15:59:05
4724,81,2020-07-01 04:03:38
1265,81,2023-08-28 22:28:36
2834,81,2024-07-15 19:02:21
1537,81,2021-03-02 01:41:12
9205,81,2019-02-02 18:50:40
9427,81,2020-11-03 19:08:45
5647,81,2019-04-20 19:16:22
3041,81,2021-07-24 11:25:14
5606,81,2020-10-06 23:29:57
3525,81,2022-03-06 17:51:09
9516,81,2022-12-09 15:05:00
9451,81,2018-09-25 02:39:32
1657,81,2021-01-16 02:16:07
2757,81,2018-04-06 21:19:51
3548,81,2021-08-20 05:40:43
6550,81,2023-09-01 19:57:10
3819,81,2020-07-15 23:19:27
3761,81,2022-04-19 15:18:00
5839,81,2019-12-26 04:56:08
247,81,2020-02-17 03:22:05
3860,81,2023-08-15 01:30:37
9546,81,2021-03-17 02:10:36
7118,81,2022-04-13 04:19:05
4336,81,2018-12-06 07:23:17
960,81,2018-02-17 16:43:44
4174,81,2019-03-19 15:21:25
3419,81,2022-10-12 04:05:42
7539,81,2021-10-29 01:10:30
8565,81,2022-09-14 19:38:16
991,81,2020-12-01 19:20:27
834,81,2018-03-20 10:23:56
3121,81,2021-07-16 13:24:39
291,81,2022-07-08 23:45:00
9179,81,2023-09-29 19:53:21
3975,81,2022-09-13 16:46:47
4181,81,2021-11-26 23:53:56
3989,81,2024-04-12 00:22:25
5513,81,2024-11-15 03:24:17
513,81,2018-06-22 08:50:21
8082,81,2018-06-01 13:08:00
9097,81,2023-01-05 21:59:05
5248,81,2019-09-09 23:42:51
1252,81,2020-05-17 11:36:27
9001,81,2020-10-25 12:11:59
4436,81,2019-03-04 04:32:45
8282,81,2022-03-27 04:13:04
4609,81,2024-05-21 00:27:08
5875,81,2019-07-27 21:57:00
6369,81,2022-09-06 14:22:02
5508,81,2023-03-07 08:18:59
5497,81,2021-06-29 11:39:22
4962,81,2021-03-07 16:01:59
782,81,2018-03-11 12:49:32
3051,81,2019-04-16 20:51:09
84,81,2023-09-21 17:23:23
1549,81,2023-11-06 07:02:03
6397,81,2019-05-22 13:15:32
1407,81,2020-01-25 11:12:00
1889,81,2022-09-21 13:08:16
9455,81,2025-01-08 18:05:24
9207,81,2020-01-24 06:37:14
1407,82,2018-10-18 18:12:36
143,82,2024-01-18 09:14:32
6552,82,2022-10-30 17:47:10
9451,82,2021-05-06 11:01:00
9516,82,2021-05-15 09:38:57
2491,82,2019-01-17 21:06:27
1711,82,2024-10-23 04:04:50
3102,82,2019-12-25 14:49:01
6008,82,2022-05-07 07:20:48
513,82,2020-06-21 15:49:27
5513,82,2018-07-14 16:36:18
4896,82,2023-11-06 10:54:19
5778,82,2018-06-13 05:14:01
1265,82,2024-10-04 07:09:40
1021,82,2022-11-17 20:12:52
9053,82,2023-08-14 06:50:50
6369,82,2024-08-02 17:18:23
4576,82,2022-01-08 04:56:34
7539,82,2020-08-30 20:32:01
782,82,2019-11-24 02:40:49
9331,82,2019-09-26 01:13:22
1252,82,2019-09-25 02:24:34
8082,82,2021-04-02 03:42:06
4724,82,2020-12-30 00:14:56
3778,82,2024-01-11 12:00:41
5647,82,2025-01-01 03:26:55
3419,82,2020-03-26 06:32:25
1537,82,2019-06-28 17:08:46
2834,82,2019-11-12 17:10:49
3548,82,2024-01-13 10:09:39
8282,82,2019-11-14 15:33:53
4609,82,2024-02-06 13:28:44
2757,82,2019-01-30 13:18:33
9205,82,2021-04-11 15:25:26
6397,82,2022-03-01 08:19:38
5073,82,2021-11-23 18:04:18
1549,82,2019-10-29 23:26:49
84,82,2018-06-01 14:25:16
960,82,2020-08-12 20:41:29
4336,82,2020-01-31 22:43:42
5839,82,2018-11-03 00:55:04
6550,82,2023-08-24 09:24:26
4174,82,2023-07-12 02:14:25
9427,82,2023-06-10 19:04:26
1567,82,2023-05-11 05:29:48
4795,82,2020-09-03 09:56:22
3860,82,2021-10-24 11:11:54
247,82,2020-07-30 22:18:20
3761,82,2018-01-26 02:52:50
3819,82,2019-12-25 08:24:43
8565,82,2021-01-04 00:38:02
3051,82,2018-08-25 22:05:36
3041,82,2024-08-30 23:21:59
1657,82,2019-08-20 10:47:29
9406,82,2023-05-30 04:56:11
991,82,2022-08-23 00:00:03
7118,82,2020-08-25 01:57:03
9546,82,2020-07-07 08:59:09
291,82,2020-11-14 11:31:58
9207,82,2021-01-11 10:42:41
3121,82,2024-11-06 12:33:33
834,82,2023-11-18 12:51:14
9179,82,2023-02-03 19:21:38
5606,82,2022-09-24 21:09:40
244,82,2023-02-23 10:43:29
3525,82,2022-04-30 07:40:41
2858,82,2021-10-09 19:37:16
5248,82,2021-03-11 06:31:19
9097,82,2021-06-16 04:09:05
4436,82,2020-12-06 03:23:40
9001,82,2018-12-04 02:29:56
3975,82,2018-07-29 12:26:12
3989,82,2018-10-30 14:31:38
4962,82,2021-08-25 13:51:19
5497,82,2019-01-01 12:40:32
5508,82,2024-10-04 13:57:53
4181,82,2021-07-26 12:01:24
5875,82,2019-07-31 10:33:45
9455,82,2018-05-28 01:17:21
9596,82,2019-05-11 01:43:53
5972,82,2018-04-21 10:45:12
1665,82,2024-06-14 00:42:28
1889,82,2019-01-21 09:28:18
9006,82,2022-11-07 06:17:31
4718,82,2020-02-20 16:17:12
9006,83,2024-08-10 01:21:49
4718,83,2020-01-20 11:31:48
1665,83,2022-05-13 18:18:39
5972,83,2021-07-06 20:00:47
143,83,2018-09-24 04:03:42
9596,83,2022-04-06 00:42:18
5875,83,2018-05-12 06:45:16
9455,83,2024-01-22 04:35:56
3975,83,2023-11-02 07:18:58
4181,83,2018-02-21 16:39:47
5508,83,2018-02-04 02:57:09
4436,83,2021-09-12 19:10:03
9001,83,2023-02-18 12:10:04
3989,83,2022-04-23 16:42:49
9179,83,2019-06-04 10:32:47
5497,83,2018-05-07 14:03:53
4962,83,2022-06-16 08:08:12
9097,83,2020-12-03 21:10:54
5248,83,2019-04-13 06:59:11
2858,83,2019-12-23 15:19:40
3525,83,2023-03-06 08:14:23
4174,83,2018-07-19 11:00:14
3761,83,2023-06-23 05:18:57
9546,83,2019-04-11 08:42:52
3121,83,2024-12-05 10:08:08
3860,83,2020-01-02 19:59:32
7118,83,2021-05-04 08:36:05
9207,83,2022-12-14 19:14:44
834,83,2024-03-14 23:51:15
291,83,2021-04-10 09:00:55
5606,83,2021-07-03 16:16:34
244,83,2024-08-25 22:33:49
991,83,2022-01-28 12:58:02
9406,83,2023-03-15 15:40:25
3041,83,2023-04-10 11:47:59
1657,83,2023-05-18 19:07:38
3051,83,2021-06-23 19:55:20
247,83,2019-05-22 01:33:02
1567,83,2020-05-30 10:21:56
3819,83,2020-04-22 11:25:26
4795,83,2018-01-19 11:08:46
1021,83,2020-06-11 10:53:14
1265,83,2019-05-31 14:59:23
5647,83,2023-06-05 07:51:00
3778,83,2022-09-19 20:22:22
4724,83,2021-11-01 04:35:02
1537,83,2019-11-03 03:34:59
2834,83,2018-06-21 19:22:34
2757,83,2023-10-23 02:28:29
3548,83,2025-01-07 09:40:20
8282,83,2023-03-02 15:12:12
4609,83,2024-02-23 14:49:08
8565,83,2024-05-14 02:01:39
3419,83,2020-03-06 02:58:59
9205,83,2024-05-31 11:10:41
6397,83,2021-11-12 22:37:53
960,83,2023-11-02 18:45:46
84,83,2019-03-18 19:40:25
1549,83,2021-04-28 09:56:22
5073,83,2022-06-27 09:49:09
5839,83,2020-10-18 04:31:34
4336,83,2018-12-27 01:13:08
6550,83,2024-04-18 01:47:01
9427,83,2024-07-09 13:03:31
1252,83,2018-08-22 11:39:44
8082,83,2018-02-04 01:47:00
782,83,2019-03-31 17:33:32
9331,83,2024-03-04 04:52:49
5513,83,2019-10-05 14:07:11
6369,83,2018-06-16 03:30:38
4576,83,2024-02-27 19:24:33
7539,83,2022-06-11 05:50:41
9053,83,2023-10-16 10:30:30
1407,83,2019-05-09 18:53:37
2491,83,2023-11-15 17:37:58
5778,83,2018-05-28 06:52:04
3102,83,2023-12-15 22:53:44
6008,83,2021-02-24 16:11:38
513,83,2023-01-29 06:52:45
4896,83,2019-06-26 08:01:47
1889,83,2022-01-03 15:26:47
6552,83,2023-01-31 09:43:01
9451,83,2018-07-22 17:12:39
1711,83,2023-01-06 17:51:34
9516,83,2021-05-25 01:10:44
9406,84,2020-01-19 06:52:18
3121,84,2022-01-28 11:07:54
3419,84,2021-12-30 19:23:20
7118,84,2023-01-02 08:37:00
834,84,2020-06-05 12:41:59
9546,84,2018-05-17 08:03:11
3860,84,2018-10-29 07:47:22
9207,84,2020-10-06 00:41:02
291,84,2018-08-31 06:12:28
5606,84,2020-09-02 14:28:50
244,84,2018-01-16 00:45:39
1567,84,2019-01-09 01:34:39
4795,84,2019-11-23 19:07:23
247,84,2021-01-01 01:19:30
3819,84,2021-02-06 16:30:35
3761,84,2018-09-17 23:21:39
3041,84,2021-04-20 20:30:07
1657,84,2020-05-19 11:15:24
991,84,2019-11-20 00:15:27
9451,84,2021-08-13 22:28:53
4436,84,2023-08-04 05:26:03
9179,84,2020-01-02 08:26:33
1549,84,2018-06-24 07:41:26
4174,84,2023-11-26 11:33:47
9001,84,2024-02-21 16:15:08
3989,84,2022-06-09 14:40:08
5497,84,2024-01-04 14:56:35
3525,84,2023-11-26 02:29:29
2858,84,2023-07-16 04:33:52
6008,84,2024-07-14 04:17:38
4962,84,2022-12-16 05:44:13
9097,84,2023-11-24 12:55:44
5248,84,2022-08-10 16:20:54
5972,84,2020-03-22 14:06:51
5508,84,2024-05-08 15:42:43
4181,84,2021-07-24 09:18:00
3975,84,2019-04-25 20:50:34
9455,84,2022-07-25 19:56:16
4718,84,2024-08-20 09:32:20
9596,84,2020-05-28 07:42:11
143,84,2024-12-25 03:37:13
1407,84,2023-01-18 22:50:42
9006,84,2021-04-23 02:19:45
6552,84,2023-12-28 19:17:41
5875,84,2021-09-14 08:20:51
9516,84,2019-06-28 14:49:19
782,84,2023-03-07 04:49:03
3102,84,2024-01-12 03:41:35
1889,84,2023-06-25 02:17:50
1665,84,2020-01-18 01:59:05
5778,84,2023-09-02 10:35:11
1711,84,2018-11-14 04:25:29
2491,84,2022-05-30 19:19:08
1252,84,2020-11-25 18:23:09
4896,84,2018-03-27 08:44:37
5513,84,2020-04-02 03:02:36
8082,84,2024-10-06 01:35:30
4724,84,2019-12-12 16:38:44
4609,84,2018-04-18 11:09:33
6369,84,2024-02-10 10:37:52
1265,84,2025-01-11 08:18:31
4576,84,2021-04-03 22:16:32
7539,84,2018-12-29 07:28:21
2834,84,2022-08-29 20:37:31
8565,84,2018-03-09 01:15:46
9331,84,2023-07-03 14:52:54
3051,84,2018-08-11 20:38:39
9205,84,2021-07-12 04:48:31
5073,84,2022-09-14 20:56:06
4336,84,2020-04-27 12:11:10
8282,84,2021-03-29 16:43:36
6550,84,2021-01-03 12:45:09
5839,84,2020-08-10 04:01:53
960,84,2024-12-20 00:09:24
9427,84,2022-09-11 18:55:38
513,84,2024-12-28 11:29:27
3778,84,2018-03-08 09:59:28
3548,84,2020-07-25 04:26:07
1537,84,2020-05-02 23:56:12
5647,84,2022-07-17 06:06:53
84,84,2019-06-03 13:05:27
6397,84,2024-09-19 06:11:12
2757,84,2022-09-12 22:47:44
9053,84,2021-10-15 11:21:03
1021,84,2021-10-06 18:24:55
4718,85,2024-05-01 13:03:28
9006,85,2018-10-07 22:48:54
1889,85,2021-06-20 10:17:47
3102,85,2023-08-24 03:26:21
5972,85,2024-11-09 09:57:18
143,85,2019-04-07 10:00:33
4181,85,2020-12-04 15:57:58
3975,85,2019-02-25 01:20:26
1665,85,2020-07-04 01:17:50
9596,85,2021-12-25 17:54:29
9455,85,2021-06-02 12:34:44
5508,85,2019-03-12 19:02:49
5497,85,2022-10-20 07:30:50
3989,85,2021-04-23 19:16:56
4174,85,2018-11-26 17:59:33
4436,85,2024-08-20 09:43:18
9001,85,2023-07-12 12:46:01
9097,85,2024-11-28 10:46:02
5248,85,2023-12-17 10:41:31
4962,85,2023-08-14 18:07:52
2858,85,2019-09-27 13:57:01
3525,85,2021-01-11 19:51:10
1567,85,2024-07-03 13:43:32
4795,85,2020-06-10 14:19:55
5606,85,2021-05-24 22:31:06
247,85,2019-07-31 16:51:09
3819,85,2020-09-20 19:03:56
3761,85,2021-08-11 05:12:10
1549,85,2020-12-25 18:37:19
5839,85,2020-10-03 21:23:42
9451,85,2019-09-14 13:38:34
3041,85,2021-06-05 08:44:29
6008,85,2019-10-21 01:25:46
3121,85,2020-04-07 20:28:26
3860,85,2019-07-30 20:31:00
9546,85,2022-04-27 14:17:02
7118,85,2021-01-01 23:52:01
9179,85,2021-05-13 17:27:05
9207,85,2023-11-25 05:39:20
834,85,2022-11-17 00:38:58
9406,85,2018-04-07 19:36:22
291,85,2021-03-19 05:49:03
244,85,2024-09-11 11:46:00
1657,85,2022-07-02 04:07:20
991,85,2020-12-21 06:00:28
9427,85,2020-11-26 07:22:13
4336,85,2018-10-19 13:58:17
8282,85,2021-06-14 17:44:49
9053,85,2018-05-17 13:16:17
960,85,2019-11-13 19:27:39
84,85,2018-05-12 14:53:23
5073,85,2023-11-05 20:42:13
3548,85,2024-09-19 03:32:31
6397,85,2023-11-08 19:06:52
1021,85,2020-11-18 05:41:49
513,85,2024-06-03 20:32:24
3778,85,2022-12-20 15:00:12
5647,85,2020-06-02 13:35:26
1537,85,2022-06-29 20:49:08
3419,85,2019-04-26 04:50:55
2834,85,2018-12-12 21:54:13
8565,85,2020-08-08 08:22:40
9205,85,2024-01-09 17:19:39
2757,85,2022-05-20 06:42:08
6550,85,2022-04-19 14:21:14
3051,85,2019-06-04 18:05:00
8082,85,2019-10-13 11:43:35
4724,85,2023-07-20 16:44:33
1252,85,2022-10-25 21:39:33
9331,85,2021-02-08 03:44:00
6369,85,2024-02-14 09:01:14
1265,85,2019-07-07 03:18:48
7539,85,2018-06-19 01:48:29
4576,85,2021-03-08 20:40:40
5513,85,2022-07-14 17:50:42
4609,85,2019-11-25 04:16:53
5778,85,2023-06-20 21:37:49
4896,85,2020-01-20 16:10:05
2491,85,2018-08-27 05:36:22
1711,85,2023-09-29 14:49:16
9516,85,2022-03-19 03:05:11
782,85,2021-08-10 06:13:15
6552,85,2022-03-27 21:00:03
5875,85,2018-09-06 03:13:45
1407,85,2020-03-12 06:00:53
5875,86,2019-12-22 13:43:07
1889,86,2020-01-28 06:28:02
4718,86,2023-02-16 20:37:15
5972,86,2021-02-08 12:11:09
4896,86,2022-02-12 21:58:55
1711,86,2019-07-12 11:30:00
2491,86,2020-06-16 18:47:39
1265,86,2020-01-16 14:09:45
6369,86,2023-08-29 10:36:19
5778,86,2024-07-20 01:11:57
5513,86,2024-08-25 16:46:22
7539,86,2019-03-01 01:06:52
4576,86,2018-08-25 16:17:43
9427,86,2023-08-13 14:35:09
4336,86,2022-12-08 14:59:52
513,86,2022-03-11 16:23:40
1021,86,2024-10-26 15:33:23
1537,86,2023-06-20 09:16:36
4724,86,2022-05-10 02:53:03
2834,86,2024-11-18 18:58:09
8565,86,2024-02-23 13:23:22
3419,86,2022-07-03 15:09:53
5647,86,2022-01-29 12:03:50
3548,86,2020-01-14 15:18:46
9205,86,2025-01-07 19:13:34
2757,86,2020-03-21 01:57:33
9053,86,2021-08-13 16:59:36
6550,86,2019-10-21 06:58:30
8282,86,2022-08-01 14:57:01
5606,86,2018-06-16 08:17:48
4795,86,2023-12-01 05:49:12
1567,86,2021-09-07 22:39:13
960,86,2018-11-22 23:48:14
5839,86,2023-07-25 04:14:07
3819,86,2019-01-19 05:23:42
3860,86,2018-01-20 15:27:30
3761,86,2024-04-05 08:35:55
247,86,2023-10-11 23:56:51
4174,86,2018-05-11 15:37:27
9546,86,2018-12-24 17:41:20
7118,86,2020-06-09 10:09:37
9179,86,2024-05-24 15:23:21
991,86,2020-09-05 13:25:25
834,86,2022-05-13 10:40:43
9406,86,2021-04-22 12:17:46
9451,86,2024-07-14 03:13:43
1657,86,2020-01-08 23:04:19
3778,86,2024-05-29 13:05:31
244,86,2022-11-02 14:34:15
291,86,2019-06-11 00:11:15
3989,86,2019-06-11 00:55:11
5248,86,2019-03-13 21:51:46
9001,86,2021-10-06 20:00:18
3975,86,2023-03-26 06:13:08
5497,86,2018-02-28 21:43:05
4181,86,2019-08-27 14:22:10
5508,86,2022-10-26 08:27:50
3121,86,2019-08-11 05:45:25
1252,86,2019-03-21 13:40:06
9097,86,2019-04-17 12:24:29
4436,86,2023-07-02 03:57:09
4962,86,2021-08-04 10:15:05
6008,86,2018-12-03 17:55:19
9207,86,2018-03-29 19:08:45
3041,86,2020-06-12 23:25:04
2858,86,2022-08-26 20:26:57
1549,86,2024-11-17 14:15:25
3051,86,2021-01-15 08:53:01
84,86,2024-12-23 13:06:50
5073,86,2021-05-14 22:25:27
6397,86,2020-10-26 10:46:52
9455,86,2021-10-04 04:39:20
4609,86,2022-03-12 11:01:42
8082,86,2018-12-13 23:28:10
9331,86,2018-12-29 14:03:20
3525,86,2023-07-16 16:47:43
9516,86,2024-02-29 18:39:56
6552,86,2022-02-16 12:11:16
782,86,2022-06-05 18:15:49
143,86,2024-10-14 17:04:17
9596,86,2018-12-01 01:47:11
9006,86,2024-02-11 03:42:18
3102,86,2021-03-31 21:35:27
1407,86,2021-05-06 11:01:29
1665,86,2021-12-05 13:44:28
1407,87,2024-11-07 14:24:53
5875,87,2018-04-15 13:47:52
4718,87,2024-10-20 12:52:02
1889,87,2022-03-29 17:54:11
3525,87,2019-12-05 13:54:04
9516,87,2019-08-04 17:46:12
3102,87,2018-11-07 14:40:17
4795,87,2023-04-09 05:07:57
1657,87,2019-05-05 07:33:53
3778,87,2022-06-01 01:20:00
244,87,2019-09-11 15:06:50
5606,87,2023-07-26 23:48:57
3041,87,2021-09-24 02:38:17
9451,87,2023-02-11 18:00:35
6552,87,2019-05-15 14:18:21
6008,87,2023-05-28 07:40:58
513,87,2024-06-20 20:01:03
1265,87,2021-03-10 13:17:59
5778,87,2018-12-01 15:50:34
6369,87,2024-06-17 07:26:06
4724,87,2025-01-04 09:37:23
2834,87,2020-04-04 21:57:49
1537,87,2022-05-24 13:30:03
4576,87,2019-02-13 07:10:13
4336,87,2024-11-13 08:00:46
1021,87,2023-09-05 21:46:16
1711,87,2024-06-28 17:13:25
2491,87,2018-12-03 11:57:31
7539,87,2023-07-04 14:08:39
9427,87,2020-02-02 08:58:10
1567,87,2020-12-25 03:00:17
4181,87,2021-04-23 23:32:54
4174,87,2018-01-27 18:13:00
9546,87,2024-12-24 01:08:44
9179,87,2020-07-10 17:58:36
7118,87,2021-09-09 07:09:05
991,87,2018-12-26 00:10:40
3989,87,2019-01-02 12:52:50
9406,87,2024-07-15 21:56:21
834,87,2019-02-05 04:42:08
291,87,2020-12-13 03:56:25
5508,87,2018-04-02 09:56:29
1252,87,2024-01-24 09:58:08
3121,87,2019-11-11 20:40:25
3975,87,2018-01-15 22:22:35
5497,87,2020-03-20 17:17:05
9001,87,2021-10-27 05:13:03
5248,87,2019-02-26 03:37:35
6550,87,2019-06-18 05:10:02
960,87,2022-09-27 04:15:11
5839,87,2018-06-11 02:41:20
3819,87,2024-01-13 08:48:13
3761,87,2023-05-12 06:24:36
247,87,2023-10-15 13:01:34
3860,87,2022-07-20 02:21:21
2757,87,2022-09-22 00:34:41
9205,87,2024-01-27 22:47:42
8282,87,2019-08-07 06:39:11
9053,87,2021-08-24 17:25:15
3548,87,2018-07-14 18:24:41
9207,87,2022-07-06 16:28:37
5647,87,2020-11-15 12:52:29
